rl_id,region,region_flag,region_url,league,league_crest,league_url,date_updated,last_updated
superettan,SWEDEN,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAAAeklEQVR42mKUjuhkIA6sCjtgIfMKTVCuL4yBqoCJYZCBUQeNOmjUQaMOGnXQYHcQi6XsayKV8rH/whQkXjuRgPHvKePRKBt10KiDaJrt+49rE6k0VPuBDN9XNEHitVPfQcAihw4OGk1Dow4addCog0YdNOogEgFAgAEAr9wVrz0tF5MAAAAASUVORK5CYII=",https://www.flashscore.com/football/sweden/,SUPERETTAN - ROUND 30,None,https://www.flashscore.com/football/sweden/superettan/,None,2026-02-14T20:22:41.845236+00:00
karnten,AUSTRIA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAAT0lEQVR42uzXQQ0AIAwEwZYgARegrIKKNEzgocjgHrsKJunjUj9zmVLNxAIECBCg3/URIQXyquJkgAABAiQ9HTe31nTwdQACBAiQOOgJMABYKgicRzgM5QAAAABJRU5ErkJggg==",https://www.flashscore.com/football/austria/,KARNTEN - ROUND 16,None,https://www.flashscore.com/football/austria/karnten/,None,2026-02-14T20:28:12.073841+00:00
regionalliga-west,AUSTRIA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAAT0lEQVR42uzXQQ0AIAwEwZYgARegrIKKNEzgocjgHrsKJunjUj9zmVLNxAIECBCg3/URIQXyquJkgAABAiQ9HTe31nTwdQACBAiQOOgJMABYKgicRzgM5QAAAABJRU5ErkJggg==",https://www.flashscore.com/football/austria/,REGIONALLIGA WEST - ROUND 17,None,https://www.flashscore.com/football/austria/regionalliga-west/,None,2026-02-14T20:28:12.073907+00:00
division-2-promotion-group,SWEDEN,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAAAeklEQVR42mKUjuhkIA6sCjtgIfMKTVCuL4yBqoCJYZCBUQeNOmjUQaMOGnXQYHcQi6XsayKV8rH/whQkXjuRgPHvKePRKBt10KiDaJrt+49rE6k0VPuBDN9XNEHitVPfQcAihw4OGk1Dow4addCog0YdNOogEgFAgAEAr9wVrz0tF5MAAAAASUVORK5CYII=",https://www.flashscore.com/football/sweden/,DIVISION 2 - PROMOTION GROUP,None,https://www.flashscore.com/football/sweden/division-2-promotion-group/,None,2026-02-14T20:28:12.074005+00:00
division-2-sodra-svealand,SWEDEN,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAAAeklEQVR42mKUjuhkIA6sCjtgIfMKTVCuL4yBqoCJYZCBUQeNOmjUQaMOGnXQYHcQi6XsayKV8rH/whQkXjuRgPHvKePRKBt10KiDaJrt+49rE6k0VPuBDN9XNEHitVPfQcAihw4OGk1Dow4addCog0YdNOogEgFAgAEAr9wVrz0tF5MAAAAASUVORK5CYII=",https://www.flashscore.com/football/sweden/,DIVISION 2 - SÖDRA SVEALAND - ROUND 26,None,https://www.flashscore.com/football/sweden/division-2-sodra-svealand/,None,2026-02-14T20:28:12.074017+00:00
2-mfl,NORTH MACEDONIA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAAEPElEQVR42rRXTUwTQRTenW5p6daIRFpA0dBooqa9cDFeiVc18YR38GYwHDSBeDKSaCKReBPucDJRr8S7HvQgMUYNqChQahCEEgpt12947XQ6u53ukvhCyEx33nvf+503ZuFzn3FAu4vG8iT/H4guvFB/+XgtmIRor9E9zP8TMfnD6QdGW38wcftrum1TgjooFWjqAIFCNgfbORhAouLRQA6GIqiDUpnYxmv1XPsVI/XECCf+IyAIhwooUghgGPJm4baxM6/GFQx2urnonQ+6rSdBLITLYeKM8xwGwFhk1rcxfq7jhhFL18KH6OZmjdyMTvremm7rJqjoGFChQEW+6hFLfMBP+TGeZeAR8QIzgC6NG6V8w6TGJ8oDLDRJjTM9ozWDiRdQlJxh7ih+GeKuE6Ih4syU6mGZCovqwrO2IUSggXCogCJ3BjNPfpxDRBEvcgyM88xBJZEbZTRVifAixEK4G4oaMoU454yx/tJov1qJOqrUznDLlPDtLqgLpY8cuVjZAgoENoq+zkMKLOFbiFb6mMZD1GkJDWUCROnRgMz35/t89jFk+olhngcQmp2u+rxcNovFluMlXmK/Q45lGYxRC04Ocg+hiH5NBujgAQCJLkLdAYBWJkrRnp3kzXwss3/QhMLZZ/buUqxrJARASj37BbTyuI+Xa7ZSwD5bLQLRMeCsPsqferjBbEf8Xs6bP+62dd6xc7Pm1hu/lyscCfeHk3xhitteaVbU5TjK7Uo9K7YiUt231o9eLii8m3OR5aftPHb1fgVFoDvOdbckKg3Fb5XR0ViDTki+/PPciaZKHqmWLNtp59j1qt2JYCGzjIBEOuBCFnMadGQHn4AmljYOQZZm0KHSoEihx5TzlSBWQ8ba+lkk5WLMsq237O+7mgEIELONaKoWO43nLNgq1NBdjbxu2i0gLjEQ2pxrjV/ac+VQa/dIaG22IlMYRjmeq2+b1NJimRr0wGUPNpQ9VfXS/WL83HbXyDYVGkpsZSK+/Snec8+ivoCyDzpDBgAEg8Q1IsYSs1Qyi/uxdOGgNiOOFXZCIXnM8HNdBAZEUHBHYgHRuM7kHkPTHAhXptzG0KtoQgXL+iu/sJifORz6YC5EQx+0Kh1PpKeSpzhGEMEIdgjx84Jg+nZ8dopbSZpoJnHnRDSlLuRSFZMGhEAUBIrLP0DZK+Ns3W3qdVgscl4HEGLUL921gIW5UXPNWY2udHm60D8gI73qwnPigwTxIIR8TCaegwCToZBLZTTIg+9jOjQwWjys5LXnYAlRcv5BkZwSNQ/J9SzT6jSvjqZ3tbLVzBsIPd4LqFb5LYpMx5/oDhZyhepZ4dQ7pmZlRt02HYBgJIKFkMlK4Q7AwCdG9azMHl+HArxBNVtN+KBCeZ1Sd1DLHq7Do9F/Y3WHzCdBBRRBXcMqw4mf44EnzkMDqtg/wzvCydFalP4JMABtaAJIJeYZLAAAAABJRU5ErkJggg==",https://www.flashscore.com/football/north-macedonia/,DIVISION 1 - ROUND 27,None,https://www.flashscore.com/football/north-macedonia/2-mfl/,None,2026-02-14T20:52:03.431007+00:00
fa-cup,ENGLAND,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAMAAABjCgsuAAAABGdBTUEAALGPC/xhBQAAACBjSFJNAAB6JgAAgIQAAPoAAACA6AAAdTAAAOpgAAA6mAAAF3CculE8AAAAOVBMVEX////////zyMvPKDTNICzNICz////zys3PKDTNICzpnqPOJjLNICzPKDTOJjLNICzNICzNICz+/v6GJOUrAAAAAWJLR0QSe7xsAAAAAAd0SU1FB+MDBA0mLoMWM7MAAABlSURBVDjL7ZI5DsAwCATxsfGFr/9/Ng+AInRW5GlHIwE2kcT5EIEYvKNv3OCXgZM8KReg5PQokrwk1cYAt5oUSUHSx1zAmqMrkqKk8NrAXlwUSTBiD8wjmZc2n9X8cAd+vhscEbxtQAqVzXi44wAAACV0RVh0ZGF0ZTpjcmVhdGUAMjAxOS0wMy0wNFQxMzozODo0NiswMDowMO4fR6wAAAAldEVYdGRhdGU6bW9kaWZ5ADIwMTktMDMtMDRUMTM6Mzg6NDYrMDA6MDCfQv8QAAAAAElFTkSuQmCC",https://www.flashscore.com/football/england/,FA CUP - 1/32-FINALS,None,https://www.flashscore.com/football/england/fa-cup/,14.02.2026,2026-02-14T20:57:29.753905+00:00
bulgarian-cup,BULGARIA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAAUUlEQVR42uzVMQ0AIBAEwX+CGxLwih+QQIcFSgR8hQyu2FUwyRXnEWFKJRMLECBAgH6X+5pqoMFkgAABAiR9HfVcKZDvVpgMECBAgJRBT4ABAFUUCp/x6t5WAAAAAElFTkSuQmCC",https://www.flashscore.com/football/bulgaria/,BULGARIAN CUP - 1/8-FINALS,None,https://www.flashscore.com/football/bulgaria/bulgarian-cup/,14.02.2026,2026-02-15T03:11:29.734325+00:00
vietnamese-cup,VIETNAM,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAABWUlEQVR42mI8p2nIMJgAE8MgA6MOGqEO4lAAoUHkIEFHRiAaRA7iMwOhweIgYGSxiYEQVWKNiSrxhcYYYAfBI4sqscZElfiCAKrEGguR6pi5sVvGZ8aIFn2fTv3HVPbjAcPfr1R1ENA4Hh1GsTACykR8gAg9Jb1axfD16n8qhxAQvFz5/8sVBpkcRngcEQS/XjE8mfL/61WapSGg0XdK/n86RZRioDKgYpJcQ1oIwePuYed/YNSIhTECExYuNa9W/X+zhY65DGgZMC5wyQKlyHMNRdkeT0oiPpFR00F4ymVKimwmsoMHuVgCplzkxItcWtKqYMRVXUCKGWCJAGSIhyMKKqACuiZqbm1GSDFzu/g/xDWQggrIBQrCFdDJQcDcDgwASDEDrBPQqghIQQVUgKtQwA8YyeiXQSx7vx9/kgeVRkQWoZSmIWKswe/c0W7QqINGHTSAACDAANCfb53BqfWMAAAAAElFTkSuQmCC",https://www.flashscore.com/football/vietnam/,VIETNAMESE CUP - 1/16-FINALS,None,https://www.flashscore.com/football/vietnam/vietnamese-cup/,None,2026-02-15T03:30:47.69171+00:00
v-league-1,VIETNAM,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAABWUlEQVR42mI8p2nIMJgAE8MgA6MOGqEO4lAAoUHkIEFHRiAaRA7iMwOhweIgYGSxiYEQVWKNiSrxhcYYYAfBI4sqscZElfiCAKrEGguR6pi5sVvGZ8aIFn2fTv3HVPbjAcPfr1R1ENA4Hh1GsTACykR8gAg9Jb1axfD16n8qhxAQvFz5/8sVBpkcRngcEQS/XjE8mfL/61WapSGg0XdK/n86RZRioDKgYpJcQ1oIwePuYed/YNSIhTECExYuNa9W/X+zhY65DGgZMC5wyQKlyHMNRdkeT0oiPpFR00F4ymVKimwmsoMHuVgCplzkxItcWtKqYMRVXUCKGWCJAGSIhyMKKqACuiZqbm1GSDFzu/g/xDWQggrIBQrCFdDJQcDcDgwASDEDrBPQqghIQQVUgKtQwA8YyeiXQSx7vx9/kgeVRkQWoZSmIWKswe/c0W7QqINGHTSAACDAANCfb53BqfWMAAAAAElFTkSuQmCC",https://www.flashscore.com/football/vietnam/,V.LEAGUE 1 - ROUND 12,None,https://www.flashscore.com/football/vietnam/v-league-1/,None,2026-02-15T03:30:47.691736+00:00
belgian-cup,BELGIUM,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAATElEQVR42uzOsRGAIBAAwcchIP7MQojogCIpwsKswRYkc5y9+IItmRmvG71d64yd7lm3/iM+FhAQEBAQEBAQEBAQEBAQENC/QY8AAwDF2wOT6RQXYgAAAABJRU5ErkJggg==",https://www.flashscore.com/football/belgium/,BELGIAN CUP - QUARTER-FINALS,None,https://www.flashscore.com/football/belgium/belgian-cup/,None,2026-02-15T03:30:47.692012+00:00
dfb-pokal,GERMANY,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMUbkMx0AAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21LwLjHAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAxRqup1QAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDEgYnkgRHJlYW1zdGFsZS5jb21183mwAAAAUUlEQVR42uzVMQ0AIBAEwX9CQ0FCvsQCVHjCBz4xgwyu2FUwyRXnEWFKJRMLECBAgH6Xd21SIL9zMRkgQIAASV9HP64FKoPJAAECBEga9AQYABZbAwULEvYnAAAAAElFTkSuQmCC",https://www.flashscore.com/football/germany/,DFB POKAL - QUARTER-FINALS,None,https://www.flashscore.com/football/germany/dfb-pokal/,None,2026-02-15T03:41:15.796444+00:00
copa-de-la-liga-auf,URUGUAY,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAAB+ElEQVR42uxWO0jDUBS91zZ+otbPUpHUDw6FFj+DYNvBRRxc3JwUlzrrIM7iroiu6iDoIN2cdBInFRyshYKgU6sYlKJVSk3V571NKlIFB0msksPj8RIS7uGec957qGkalBLKoMTwFaFckuf7CM8vaePRKjg/v0J1TigrmI0LOYlX07Qu+uDo9PooplpBCG8XRUMYcgniBNk4POxC5gAcLl446kAOGIRi6tLGiRWEhBzEixDIQUitMT9iQ/PVNKkmWres9RD1gAahwm8s3kFmqg7geUhnaTbQiD2Z9z6CVJuUAtjee+r2OqNnzzS3Nju4ec0LUDei/5NUHy/VR5Mle4rjaxokj05o/1i7e3glWpOjMhOSFPY4RFhNSVHcNTRMJiQpbCDqUx7jw1WDE6lur9TfW87PDpeo9DFdSbEq9nolfe8BqK/F+ZnatrxYjGwcU2uiMQwQMDv2BQ9RScq8HMDMYbGpdQORWBS6vI2WN6Pmxb6Qskofb4DUp1yCq9LeQ0MXyz2LN4tQ5no3tYVHB+037TtQrnDtCr9BkTqkrJLrf+PoYJcAaElRP4K0kIOiJchSkqM/oK/TPTXWY7KHPoPMVDgrrASW2n3ISRkuKULoGVixb4x/ipDTvAD/k5TZHvrWQx1D63aH/pZkfV1NduxtD/0EbwIMAEvhwcONWnYOAAAAAElFTkSuQmCC",https://www.flashscore.com/football/uruguay/,COPA DE LA LIGA AUF - QUARTER-FINALS,None,https://www.flashscore.com/football/uruguay/copa-de-la-liga-auf/,None,2026-02-15T04:16:32.279247+00:00
serie-rio-de-la-plata,SOUTH AMERICA,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAYAAABU1PscAAAAAXNSR0IArs4c6QAABetJREFUWAntV3lMlEcU/+3BwgIKCCunXYSCYvHWYLF44FFsrT3SQ9RoPdOYNCa2Sa80Mbb+U6uVpId/qLXWtrZqrNIUUVvjfQCKAiqIyL1cW6GsLCws23kj3+d+7LfsutWoiS/ZnZn33sy8N+/N782nmDTnoA2PMSkfY9u56U8ceNgRfCQioFDY4Ofd7tFZqD2a1TMpyLcVL448LVniWMkoVBlDJby+Bq+MOY4VUzLhpzFj17lp+O7oq32pO8j+lwNd3Sosn5wpWXRP7lTJ2NlApezGwolZeJv9BJqb9BdS4i8jt3woShsiUFgdg7LGSEEs20oc8Pcx493pu9Fm8cHJkhFQsCkKpQ2XK2PR0aWBRt2J6JA6lNQN4ou1tvvCaApAsH8LH5s7Nei0qiQb6UMMmDfhCDYdehNmizeXTRqSj5Wp+xAWYJTo0iAyqJH/BEEFi2a5MRy7z09FQXWswBZbiQMzhuUgLfE8F77GQisQFQpzhw+0LE/JqbSNG0Rjms1+3IGqWzp8dmAxrCwqAkUxYzLSMxDkZ0JCeDnyK+MxRl+MQQMaBBWXrT64HvRLibuE9Vnp+PNysmSOxIHwwCaJUBiQ0b7MeEqZEywyWk276ACdSoDPbSzf/gF3UpgToDXhy7lfc+OJJxgiyO+1/eHULBTVxDhMkzjw99WxiA+rQm2zDvGhlYgLrZZMoLRa8/tSfDpnO/x92vDTmZnYcTqNpxRFyJ5sLFZtLGVu3fYXnbCXu+obWoKh9bLAxNZYd2ARrtQOlp2i0g9ZsEaQNJkCcbBgAk5dH44LLNyT4/PZyXcIYjzVE842ixbTEvIwWGdguZmK6/V37oSoyDoWqxc3gO5J74Ow15PrU8ou3vYJj3LWpWTkV8XJqXGeJAL2WtX/DMSqX1Zhx7LPQYhBpGR4PW1YHrvQXnycEF6BsdHXkMdQw54G+P2L1c/v4ohiz3e3392thEphxbFro1HTHNLntD4LGTlRK7OAN0Mj4+3+WH9wHq4Zoh02mBhXwC5tBU8fB6EbjIzDb2DkoBsujaelnEZA2OdiZZwDajS39cOSbR+jmeW3HCXFFOG33FQYbgVDr6uDjsHsrBFnoVF1yqmLPEIyKoKlDVEgEHCHXDrw89kZmJmYAx+1heFxGCydXvg1J9Wp8cH9WpAYWcbTp9umAAGDqUPLbbmTejZ4q7tkbSMg+GjPOxgfcxWnS4fL6vRmunTAwFJoXeZCXnj2X0hBIYOy8qaw3uuI46XP/SGiDt2Z6cNyuex6fRRiB9Zgb+4UVvz6Yxmr4Gp2twhtwllBq2Qnv4fJiHLKEnjrzp9LB2iR48WjUFAVixdGnMGC5GxsPvoy+rGqTUbRhbMntcpqPxT7VATP3XiGv3cI7SKCjLBaldhyYjZ2Ll+LI1fGIbswSdR3t6O41y+yASyfv1nwFSJY0WtoDcKa/UtQVH0Xo+mUV8/cBZWqm8OnWnnXoSKG5St3vMdto2eEqcMXpnYt6LlBgGFfxR+YA7TwzhVrxYtNxWr/xRRkFSShoilcsu/mRes5GhGzlRm67PsPUcdSpje9Pu4oRutLeN34lr1G6WXqxSJJjzpXJI2/K+0eeVlThKjpq+lAetIRTB16UeQJnTOliUIXZQ2RssaTwr4Lk7D1+EvYenI2O4RQ/nB89ulCt5DIIwcIpwlKBaLKeax4tDAU28Kau6mVU+H8NCl1yhoj0Gr2xZbFXyBjfgbGRRfzp4i4mJOORw4YWwNY/geKS27Mfgs3G6XpQ8LiOj3XKWep9eOpNFHfWSdj/ib2XDdwyKZ2IQMMV+QWCsktEhXYyNn0FXWA3QE5ogu6N28yDheNlxM78PJuDkUVu8yDdbU8Je0PyUG5h3HPKETzvFlRO/T+amTmJ2NDdjpsrGDdT1Ky+kDfDfnsFdBl7fuM+5Y6sUrHqi29Njcemnvfjactqbbk3nSvmHl0B9rYp2N9S5BDEXPi7wNle5RCZFGIfzOooj5s8igCZPSjYDzZ4bEDNPlRoCcOPOwo/Afa6icA+n0/zQAAAABJRU5ErkJggg==",https://www.flashscore.com/football/south-america/,SERIE RIO DE LA PLATA,None,https://www.flashscore.com/football/south-america/serie-rio-de-la-plata/,None,2026-02-15T04:16:32.279353+00:00
segunda-division,URUGUAY,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADAAAAAgCAIAAADbtmxLAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAABl0RVh0QUxUVGFnAFdvcmxkIEZsYWdzIFBhcnQgMt/tYqcAAAAudEVYdENvcHlyaWdodABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23olj5uAAAAImlUWHREZXNjcmlwdGlvbgAAAAAAV29ybGQgRmxhZ3MgUGFydCAy36L4bwAAADJpVFh0Q29weXJpZ2h0AAAAAABXb3JsZCBGbGFncyBQYXJ0IDIgYnkgRHJlYW1zdGFsZS5jb23Wpf8ZAAAB+ElEQVR42uxWO0jDUBS91zZ+otbPUpHUDw6FFj+DYNvBRRxc3JwUlzrrIM7iroiu6iDoIN2cdBInFRyshYKgU6sYlKJVSk3V571NKlIFB0msksPj8RIS7uGec957qGkalBLKoMTwFaFckuf7CM8vaePRKjg/v0J1TigrmI0LOYlX07Qu+uDo9PooplpBCG8XRUMYcgniBNk4POxC5gAcLl446kAOGIRi6tLGiRWEhBzEixDIQUitMT9iQ/PVNKkmWres9RD1gAahwm8s3kFmqg7geUhnaTbQiD2Z9z6CVJuUAtjee+r2OqNnzzS3Nju4ec0LUDei/5NUHy/VR5Mle4rjaxokj05o/1i7e3glWpOjMhOSFPY4RFhNSVHcNTRMJiQpbCDqUx7jw1WDE6lur9TfW87PDpeo9DFdSbEq9nolfe8BqK/F+ZnatrxYjGwcU2uiMQwQMDv2BQ9RScq8HMDMYbGpdQORWBS6vI2WN6Pmxb6Qskofb4DUp1yCq9LeQ0MXyz2LN4tQ5no3tYVHB+037TtQrnDtCr9BkTqkrJLrf+PoYJcAaElRP4K0kIOiJchSkqM/oK/TPTXWY7KHPoPMVDgrrASW2n3ISRkuKULoGVixb4x/ipDTvAD/k5TZHvrWQx1D63aH/pZkfV1NduxtD/0EbwIMAEvhwcONWnYOAAAAAElFTkSuQmCC",https://www.flashscore.com/football/uruguay/,SEGUNDA DIVISION - ROUND 21,None,https://www.flashscore.com/football/uruguay/segunda-division/,None,2026-02-15T04:16:32.279522+00:00
